 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1        4005             3866      101.691E-03
    PART-1-1        4005             3965      101.691E-03
    PART-1-1        4005             3966      101.691E-03
    PART-1-1        4006             3866      101.665E-03
    PART-1-1        4006             3867      101.665E-03
    PART-1-1        4006             3966      101.665E-03
    PART-1-1        4006             3967      101.665E-03
    PART-1-1        4007             3867      101.635E-03
    PART-1-1        4007             3868      101.635E-03
    PART-1-1        4007             3967      101.635E-03
    PART-1-1        4007             3968      101.635E-03
    PART-1-1        4008             3868      101.599E-03
    PART-1-1        4008             3869      101.599E-03
    PART-1-1        4008             3968      101.599E-03
    PART-1-1        4008             3969      101.599E-03
    PART-1-1        4009             3869      101.559E-03
    PART-1-1        4009             3870      101.559E-03
    PART-1-1        4009             3969      101.559E-03
    PART-1-1        4009             3970      101.559E-03
    PART-1-1        4010             3870      101.512E-03
    PART-1-1        4010             3871      101.512E-03
    PART-1-1        4010             3970      101.512E-03
    PART-1-1        4010             3971      101.512E-03
    PART-1-1        4011             3871      101.458E-03
    PART-1-1        4011             3872      101.458E-03
    PART-1-1        4011             3971      101.458E-03
    PART-1-1        4011             3972      101.458E-03
    PART-1-1        4012             3872      101.397E-03
    PART-1-1        4012             3873      101.397E-03
    PART-1-1        4012             3972      101.397E-03
    PART-1-1        4012             3973      101.397E-03
    PART-1-1        4013             3873      101.328E-03
    PART-1-1        4013             3874      101.328E-03
    PART-1-1        4013             3973      101.328E-03
    PART-1-1        4013             3974      101.328E-03
    PART-1-1        4014             3874      101.249E-03
    PART-1-1        4014             3875      101.249E-03
    PART-1-1        4014             3974      101.249E-03
    PART-1-1        4014             3975      101.249E-03
    PART-1-1        4015             3875       101.16E-03
    PART-1-1        4015             3876       101.16E-03
    PART-1-1        4015             3975       101.16E-03
    PART-1-1        4015             3976       101.16E-03
    PART-1-1        4016             3876      101.061E-03
    PART-1-1        4016             3877      101.061E-03
    PART-1-1        4016             3976      101.061E-03
    PART-1-1        4016             3977      101.061E-03
    PART-1-1        4017             3877       100.95E-03
    PART-1-1        4017             3878       100.95E-03
    PART-1-1        4017             3977       100.95E-03
    PART-1-1        4017             3978       100.95E-03
    PART-1-1        4018             3878      100.826E-03
    PART-1-1        4018             3879      100.826E-03
    PART-1-1        4018             3978      100.826E-03
    PART-1-1        4018             3979      100.826E-03
    PART-1-1        4019             3879      100.689E-03
    PART-1-1        4019             3880      100.689E-03
    PART-1-1        4019             3979      100.689E-03
    PART-1-1        4019             3980      100.689E-03
    PART-1-1        4020             3880      100.537E-03
    PART-1-1        4020             3881      100.537E-03
    PART-1-1        4020             3980      100.537E-03
    PART-1-1        4020             3981      100.537E-03
    PART-1-1        4021             3881      100.369E-03
    PART-1-1        4021             3882      100.369E-03
    PART-1-1        4021             3981      100.369E-03
    PART-1-1        4021             3982      100.369E-03
    PART-1-1        4022             3882      100.186E-03
    PART-1-1        4022             3883      100.186E-03
    PART-1-1        4022             3982      100.186E-03
    PART-1-1        4022             3983      100.186E-03
    PART-1-1        4023             3883      99.9847E-03
    PART-1-1        4023             3884      99.9847E-03
    PART-1-1        4023             3983      99.9847E-03
    PART-1-1        4023             3984      99.9847E-03
    PART-1-1        4024             3884      99.7657E-03
    PART-1-1        4024             3885      99.7657E-03
    PART-1-1        4024             3984      99.7657E-03
    PART-1-1        4024             3985      99.7657E-03
    PART-1-1        4025             3885      99.5279E-03
    PART-1-1        4025             3886      99.5279E-03
    PART-1-1        4025             3985      99.5279E-03
    PART-1-1        4025             3986      99.5279E-03
    PART-1-1        4026             3886      99.2705E-03
    PART-1-1        4026             3887      99.2705E-03
    PART-1-1        4026             3986      99.2705E-03
    PART-1-1        4026             3987      99.2705E-03
    PART-1-1        4027             3887      98.9931E-03
    PART-1-1        4027             3888      98.9931E-03
    PART-1-1        4027             3987      98.9931E-03
    PART-1-1        4027             3988      98.9931E-03
    PART-1-1        4028             3888      98.6951E-03
    PART-1-1        4028             3889      98.6951E-03
    PART-1-1        4028             3988      98.6951E-03
    PART-1-1        4028             3989      98.6951E-03
    PART-1-1        4029             3889      98.3762E-03
    PART-1-1        4029             3890      98.3762E-03
    PART-1-1        4029             3989      98.3762E-03
    PART-1-1        4029             3990      98.3762E-03
    PART-1-1        4030             3890      98.0364E-03
    PART-1-1        4030             3891      98.0364E-03
    PART-1-1        4030             3990      98.0364E-03
    PART-1-1        4030             3991      98.0364E-03
    PART-1-1        4031             3891      97.6756E-03
    PART-1-1        4031             3892      97.6756E-03
